Order_Date,Year,Month,Quarter,Season,Customer_Gender,Customer_Segment,Region,Country,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,Shipping_Method,Shipping_Days,Payment_Method,Order_Status,Order_Month,Order_Quarter,Order_Year,revenue_per_unit,profit_per_unit,scost_per_revenue,net_revenue
2021-05-03,2021,May,Q2,Spring,Male,Premium,Europe,UK,Electronics,Tablets,Samsung Galaxy Tab S9,689.34,3,0.3,1447.61,1503.31,-55.7,-3.85,5.06,Standard,12,Bank Transfer,Returned,5,2,2021,482.53666666666663,-18.566666666666666,0.0034954165831957503,286.0889328063241
2021-05-04,2021,May,Q2,Spring,Male,Regular,North America,USA,Electronics,Tablets,Amazon Fire HD 10,444.59,3,0.25,1000.33,791.89,208.44,20.84,19.54,Standard,8,PayPal,Delivered,5,2,2021,333.4433333333333,69.48,0.01953355392720402,51.193961105424776
2021-05-04,2021,May,Q2,Spring,Male,Premium,Middle East,Kuwait,Beauty & Health,Skincare,Vitamin C Serum,53.92,1,0.4,32.35,27.0,5.35,16.54,28.37,Express,10,Cash on Delivery,Returned,5,2,2021,32.35,5.35,0.8769706336939722,1.1402890377158972
2021-05-04,2021,May,Q2,Spring,Female,Regular,North America,Canada,Home & Kitchen,Appliances,Coffee Maker,35.05,1,0.2,28.04,20.56,7.48,26.68,5.27,Standard,5,Bank Transfer,Returned,5,2,2021,28.04,7.48,0.18794579172610557,5.32068311195446
2021-05-06,2021,May,Q2,Spring,Male,Regular,Asia,Japan,Beauty & Health,Supplements,Collagen Peptides,76.32,3,0.3,160.27,138.05,22.22,13.86,23.1,Express,25,Google Pay,Delivered,5,2,2021,53.42333333333334,7.406666666666666,0.1441317776252574,6.938095238095238
2021-05-07,2021,May,Q2,Spring,Female,Regular,Europe,Italy,Books & Media,Software,Microsoft Office 365,231.46,3,0.0,694.38,450.67,243.71,35.1,34.75,Express,5,Bank Transfer,Returned,5,2,2021,231.46,81.23666666666666,0.05004464414297647,19.982158273381295
2021-05-08,2021,May,Q2,Spring,Female,Regular,Europe,Italy,Beauty & Health,Supplements,Whey Protein 2kg,50.05,1,0.05,47.55,34.95,12.6,26.5,7.72,Economy,14,Credit Card,Delivered,5,2,2021,47.55,12.6,0.16235541535226078,6.159326424870466
2021-05-08,2021,May,Q2,Spring,Female,Regular,Middle East,UAE,Electronics,Smartphones,Google Pixel 7,754.39,4,0.25,2263.17,1795.39,467.78,20.67,37.18,Express,18,Cash on Delivery,Delivered,5,2,2021,565.7925,116.945,0.01642828422080533,60.87062937062937
2021-05-10,2021,May,Q2,Spring,Female,Regular,Europe,UK,Beauty & Health,Skincare,Vitamin C Serum,82.33,1,0.25,61.75,56.16,5.59,9.05,68.17,Overnight,7,PayPal,Delivered,5,2,2021,61.75,5.59,1.1039676113360324,0.9058236761038579
2021-05-10,2021,May,Q2,Spring,Female,Regular,Middle East,Saudi Arabia,Electronics,Headphones,JBL Tune 760NC,308.46,4,0.2,987.07,631.93,355.14,35.98,12.56,Standard,17,Google Pay,Delivered,5,2,2021,246.7675,88.785,0.012724528148966132,78.58837579617834
2021-05-11,2021,May,Q2,Spring,Female,Regular,Middle East,Egypt,Beauty & Health,Skincare,Moisturizing Cream,20.75,2,0.25,31.12,28.31,2.81,9.03,6.84,Economy,8,Cash on Delivery,Delivered,5,2,2021,15.56,1.405,0.2197943444730077,4.549707602339182
2021-05-11,2021,May,Q2,Spring,Male,Regular,Europe,Italy,Electronics,Laptops,HP Spectre x360,2359.71,3,0.0,7079.13,4616.12,2463.01,34.79,72.33,Overnight,13,Debit Card,Processing,5,2,2021,2359.71,821.0033333333334,0.0102173572176242,97.87266694317711
2021-05-12,2021,May,Q2,Spring,Female,VIP,North America,USA,Home & Kitchen,Furniture,Bedside Table,570.36,1,0.2,456.29,298.92,157.37,34.49,5.01,Standard,8,Debit Card,Cancelled,5,2,2021,456.29,157.37,0.010979859300006573,91.07584830339322
2021-05-13,2021,May,Q2,Spring,Male,New,Middle East,UAE,Electronics,Smartphones,OnePlus 11,829.66,2,0.5,829.66,979.34,-149.68,-18.04,16.24,Standard,11,Cash on Delivery,Returned,5,2,2021,414.83,-74.84,0.019574283441409733,51.087438423645324
2021-05-14,2021,May,Q2,Spring,Female,Regular,North America,Mexico,Books & Media,Software,VPN Premium 1Y,86.75,1,0.2,69.4,52.23,17.17,24.74,15.62,Standard,7,Apple Pay,Delivered,5,2,2021,69.4,17.17,0.22507204610951007,4.44302176696543
2021-05-15,2021,May,Q2,Spring,Female,New,Europe,Germany,Clothing,Footwear,Converse Chuck Taylor,130.36,1,0.0,130.36,72.86,57.5,44.11,36.4,Express,13,PayPal,Processing,5,2,2021,130.36,57.5,0.2792267566738263,3.581318681318682
2021-05-15,2021,May,Q2,Spring,Male,Premium,Middle East,Egypt,Beauty & Health,Supplements,Vitamin D3,61.88,8,0.5,247.52,296.63,-49.11,-19.84,5.24,Economy,18,Bank Transfer,Delivered,5,2,2021,30.94,-6.13875,0.021170006464124112,47.23664122137404
2021-05-15,2021,May,Q2,Spring,Female,Premium,North America,USA,Books & Media,Software,Microsoft Office 365,173.08,2,0.0,346.16,166.71,179.45,51.84,16.29,Standard,10,Debit Card,Cancelled,5,2,2021,173.08,89.725,0.047059163392650795,21.24984653161449
2021-05-15,2021,May,Q2,Spring,Female,New,Asia,China,Clothing,Footwear,Converse Chuck Taylor,83.94,1,0.0,83.94,51.39,32.55,38.78,52.45,Overnight,22,Apple Pay,Returned,5,2,2021,83.94,32.55,0.6248510841076961,1.600381315538608
2021-05-15,2021,May,Q2,Spring,Female,Regular,Europe,France,Books & Media,Books,Rich Dad Poor Dad,13.41,3,0.15,34.2,19.06,15.14,44.27,15.54,Standard,10,Apple Pay,Delivered,5,2,2021,11.4,5.046666666666667,0.4543859649122806,2.2007722007722013
2021-05-15,2021,May,Q2,Spring,Female,New,Asia,Singapore,Clothing,Men's Wear,Slim Fit Jeans,114.42,3,0.5,171.63,232.13,-60.5,-35.25,5.93,Standard,13,Bank Transfer,Cancelled,5,2,2021,57.21,-20.166666666666668,0.034551069160403194,28.94266441821248
2021-05-16,2021,May,Q2,Spring,Male,Regular,North America,Mexico,Books & Media,Books,Thinking Fast and Slow,30.99,2,0.0,61.98,41.1,20.88,33.69,48.08,Express,10,PayPal,Processing,5,2,2021,30.99,10.44,0.7757341077767022,1.2891014975041597
2021-05-17,2021,May,Q2,Spring,Male,Regular,Asia,India,Electronics,Smartphones,Google Pixel 7,690.82,2,0.2,1105.31,997.82,107.49,9.72,6.75,Standard,22,Credit Card,Processing,5,2,2021,552.655,53.745,0.006106884041581095,163.74962962962962
2021-05-18,2021,May,Q2,Spring,Female,Regular,Asia,South Korea,Beauty & Health,Supplements,Whey Protein 2kg,77.76,3,0.5,116.64,171.95,-55.31,-47.42,71.45,Overnight,10,Bank Transfer,Delivered,5,2,2021,38.88,-18.436666666666667,0.6125685871056241,1.6324702589223232
2021-05-18,2021,May,Q2,Spring,Male,Regular,Asia,India,Clothing,Footwear,Vans Old Skool,171.01,1,0.0,171.01,101.29,69.72,40.77,3.74,Economy,13,Credit Card,Delivered,5,2,2021,171.01,69.72,0.021870066078007136,45.72459893048128
2021-05-19,2021,May,Q2,Spring,Male,Premium,North America,Mexico,Clothing,Footwear,Adidas Ultraboost,103.12,4,0.0,412.48,267.04,145.44,35.26,68.27,Overnight,9,Cash on Delivery,Returned,5,2,2021,103.12,36.36,0.16551105508145847,6.0418924857184715
2021-05-20,2021,May,Q2,Spring,Male,Regular,Asia,China,Beauty & Health,Supplements,Vitamin D3,20.4,3,0.0,61.2,40.27,20.93,34.2,30.75,Express,17,Apple Pay,Processing,5,2,2021,20.400000000000002,6.976666666666667,0.5024509803921569,1.9902439024390244
2021-05-20,2021,May,Q2,Spring,Female,Regular,Asia,China,Clothing,Women's Wear,Summer Dress,41.87,1,0.15,35.59,31.17,4.42,12.42,32.23,Express,20,Google Pay,Delivered,5,2,2021,35.59,4.42,0.9055914582747961,1.1042506981073537
2021-05-21,2021,May,Q2,Spring,Female,New,Asia,China,Home & Kitchen,Appliances,Coffee Maker,289.36,2,0.15,491.91,265.15,226.76,46.1,3.06,Economy,12,Debit Card,Delivered,5,2,2021,245.955,113.38,0.006220650118924193,160.7549019607843
2021-05-21,2021,May,Q2,Spring,Male,Regular,Middle East,Saudi Arabia,Electronics,Laptops,Lenovo ThinkPad X1,1977.76,2,0.0,3955.52,2365.02,1590.5,40.21,7.83,Economy,15,Bank Transfer,Delivered,5,2,2021,1977.76,795.25,0.001979512175390341,505.1749680715198
2021-05-22,2021,May,Q2,Spring,Male,VIP,Middle East,Kuwait,Home & Kitchen,Furniture,Bookshelf 5-Tier,341.83,5,0.5,854.57,1107.68,-253.11,-29.62,60.54,Overnight,15,PayPal,Delivered,5,2,2021,170.91400000000002,-50.622,0.07084264600910399,14.11579121242154
2021-05-23,2021,May,Q2,Spring,Female,Regular,North America,Canada,Beauty & Health,Supplements,Vitamin D3,55.67,2,0.25,83.5,67.73,15.77,18.89,15.29,Standard,4,Google Pay,Delivered,5,2,2021,41.75,7.885,0.1831137724550898,5.461085676913015
2021-05-23,2021,May,Q2,Spring,Male,Regular,Europe,UK,Books & Media,Software,Microsoft Office 365,48.98,2,0.5,48.98,62.67,-13.69,-27.95,26.63,Express,12,Google Pay,Processing,5,2,2021,24.49,-6.845,0.5436913025724786,1.8392790086368755
2021-05-23,2021,May,Q2,Spring,Female,Regular,North America,Canada,Books & Media,Software,Adobe Creative Cloud,44.29,1,0.05,42.08,30.06,12.02,28.56,68.06,Overnight,10,Cash on Delivery,Returned,5,2,2021,42.08,12.02,1.6173954372623576,0.6182779900088157
2021-05-23,2021,May,Q2,Spring,Female,Regular,North America,USA,Electronics,Smartphones,Google Pixel 7,476.18,1,0.25,357.13,276.08,81.05,22.69,20.21,Express,10,Bank Transfer,Delivered,5,2,2021,357.13,81.05,0.05659003724134069,17.670954972785747
2021-05-24,2021,May,Q2,Spring,Female,New,North America,Mexico,Home & Kitchen,Appliances,Coffee Maker,241.93,2,0.05,459.67,260.21,199.46,43.39,2.24,Economy,10,Apple Pay,Delivered,5,2,2021,229.835,99.73,0.004873061109056497,205.20982142857142
2021-05-24,2021,May,Q2,Spring,Male,Premium,Europe,Italy,Home & Kitchen,Appliances,Rice Cooker,254.06,3,0.15,647.85,539.17,108.68,16.78,45.79,Express,8,Debit Card,Delivered,5,2,2021,215.95000000000002,36.22666666666667,0.07067994134444701,14.14828565188906
2021-05-25,2021,May,Q2,Spring,Female,Premium,Middle East,Egypt,Home & Kitchen,Furniture,Bedside Table,314.64,4,0.1,1132.7,819.87,312.83,27.62,8.26,Standard,9,Credit Card,Delivered,5,2,2021,283.175,78.2075,0.007292310408757835,137.13075060532688
2021-05-25,2021,May,Q2,Spring,Male,New,Asia,Japan,Books & Media,Books,Atomic Habits,21.19,2,0.0,42.38,19.89,22.49,53.07,46.72,Express,10,PayPal,Delivered,5,2,2021,21.19,11.245,1.1024067956583292,0.9071061643835617
2021-05-26,2021,May,Q2,Spring,Male,Premium,North America,Canada,Books & Media,Books,Atomic Habits,35.83,1,0.25,26.87,16.99,9.88,36.77,36.92,Express,8,Bank Transfer,Cancelled,5,2,2021,26.87,9.88,1.3740230740602903,0.7277898158179849
2021-05-27,2021,May,Q2,Spring,Male,Premium,Asia,South Korea,Clothing,Women's Wear,Blouse Top,127.73,1,0.0,127.73,88.86,38.87,30.43,39.0,Express,17,Cash on Delivery,Delivered,5,2,2021,127.73,38.87,0.3053315587567525,3.275128205128205
2021-05-28,2021,May,Q2,Spring,Male,Regular,Europe,Italy,Clothing,Men's Wear,Chino Pants,90.18,5,0.5,225.45,266.62,-41.17,-18.26,25.78,Express,13,Credit Card,Delivered,5,2,2021,45.089999999999996,-8.234,0.11434907961854071,8.745151280062062
2021-05-29,2021,May,Q2,Spring,Male,Premium,Middle East,Saudi Arabia,Books & Media,Software,Photo Editing Suite,177.4,2,0.0,354.8,224.81,129.99,36.64,5.97,Economy,16,Apple Pay,Processing,5,2,2021,177.4,64.995,0.016826381059751972,59.43048576214406
2021-05-30,2021,May,Q2,Spring,Male,Regular,Asia,China,Books & Media,Software,Microsoft Office 365,204.6,1,0.0,204.6,130.45,74.15,36.24,17.25,Standard,23,Apple Pay,Delivered,5,2,2021,204.6,74.15,0.0843108504398827,11.86086956521739
2021-05-30,2021,May,Q2,Spring,Male,VIP,Asia,South Korea,Books & Media,Software,Microsoft Office 365,213.23,1,0.4,127.94,103.03,24.91,19.47,27.45,Express,21,Credit Card,Processing,5,2,2021,127.94,24.91,0.21455369704549007,4.660837887067395
2021-05-31,2021,May,Q2,Spring,Male,Premium,Europe,UK,Clothing,Women's Wear,Maxi Skirt,69.73,8,0.0,557.84,344.32,213.52,38.28,38.75,Express,12,PayPal,Processing,5,2,2021,69.73,26.69,0.06946436254123045,14.395870967741937
2021-06-01,2021,June,Q2,Summer,Male,Regular,Middle East,Saudi Arabia,Electronics,Laptops,MacBook Air M2,1348.42,6,0.15,6876.94,4994.68,1882.26,27.37,38.07,Express,13,Credit Card,Delivered,6,2,2021,1146.1566666666665,313.71,0.005535892417266983,180.63934856842658
2021-06-01,2021,June,Q2,Summer,Female,New,Asia,India,Home & Kitchen,Appliances,Rice Cooker,181.53,4,0.0,726.12,439.35,286.77,39.49,47.3,Express,14,Debit Card,Delivered,6,2,2021,181.53,71.6925,0.06514074808571585,15.351374207188162
2021-06-03,2021,June,Q2,Summer,Female,Regular,North America,USA,Home & Kitchen,Furniture,Office Chair,89.51,2,0.0,179.02,101.44,77.58,43.34,2.82,Economy,10,Credit Card,Cancelled,6,2,2021,89.51,38.79,0.015752429896100994,63.48226950354611
2021-06-04,2021,June,Q2,Summer,Female,Regular,Middle East,Jordan,Home & Kitchen,Furniture,Study Desk,403.45,5,0.4,1210.35,1262.0,-51.65,-4.27,14.07,Standard,8,PayPal,Returned,6,2,2021,242.07,-10.33,0.01162473664642459,86.02345415778251
2021-06-05,2021,June,Q2,Summer,Female,Regular,Middle East,Egypt,Clothing,Women's Wear,Maxi Skirt,20.05,2,0.0,40.1,28.23,11.87,29.6,12.86,Standard,17,Google Pay,Processing,6,2,2021,20.05,5.935,0.3206982543640898,3.1181959564541217
2021-06-05,2021,June,Q2,Summer,Female,Regular,Middle East,UAE,Clothing,Footwear,Adidas Ultraboost,199.11,1,0.0,199.11,128.02,71.09,35.7,11.69,Standard,15,Debit Card,Cancelled,6,2,2021,199.11,71.09,0.058711265129827724,17.03250641573995
2021-06-07,2021,June,Q2,Summer,Female,New,Europe,Italy,Clothing,Men's Wear,Hoodie Sweatshirt,52.74,4,0.5,105.48,145.72,-40.24,-38.15,9.0,Standard,7,Bank Transfer,Cancelled,6,2,2021,26.37,-10.06,0.08532423208191126,11.72
2021-06-08,2021,June,Q2,Summer,Male,New,Middle East,UAE,Clothing,Women's Wear,Yoga Pants,29.15,1,0.0,29.15,13.92,15.23,52.25,58.47,Overnight,10,PayPal,Delivered,6,2,2021,29.15,15.23,2.0058319039451113,0.4985462630408756
2021-06-08,2021,June,Q2,Summer,Male,Regular,Middle East,Kuwait,Books & Media,Books,Rich Dad Poor Dad,11.62,2,0.25,17.43,11.12,6.31,36.2,25.33,Express,10,Google Pay,Delivered,6,2,2021,8.715,3.155,1.453241537578887,0.6881168574812475
2021-06-08,2021,June,Q2,Summer,Male,Regular,Asia,China,Books & Media,Books,Rich Dad Poor Dad,29.28,2,0.05,55.63,43.16,12.47,22.42,98.65,Overnight,15,PayPal,Delivered,6,2,2021,27.815,6.235,1.7733237461801186,0.5639128231120122
2021-06-08,2021,June,Q2,Summer,Male,Regular,Middle East,Jordan,Home & Kitchen,Appliances,Coffee Maker,192.74,6,0.2,925.15,859.96,65.19,7.05,32.34,Express,7,Debit Card,Delivered,6,2,2021,154.19166666666666,10.865,0.034956493541587856,28.60698824984539
2021-06-11,2021,June,Q2,Summer,Female,Regular,Asia,Japan,Clothing,Women's Wear,Blouse Top,55.27,2,0.2,88.43,54.44,33.99,38.44,6.81,Standard,20,Debit Card,Delivered,6,2,2021,44.215,16.995,0.07701006445776319,12.98531571218796
2021-06-11,2021,June,Q2,Summer,Male,Regular,Middle East,Kuwait,Home & Kitchen,Appliances,Rice Cooker,272.77,1,0.3,190.94,180.83,10.11,5.29,47.75,Express,16,Apple Pay,Delivered,6,2,2021,190.94,10.11,0.25007855870954226,3.998743455497382
2021-06-11,2021,June,Q2,Summer,Male,Premium,North America,Mexico,Books & Media,Books,The Psychology of Money,10.73,1,0.25,8.05,8.0,0.05,0.62,73.83,Overnight,3,Bank Transfer,Delivered,6,2,2021,8.05,0.05,9.17142857142857,0.1090342679127726
2021-06-11,2021,June,Q2,Summer,Female,Premium,Asia,Singapore,Beauty & Health,Supplements,Omega-3 Fish Oil,18.52,3,0.05,52.78,37.22,15.56,29.48,42.57,Express,15,Debit Card,Cancelled,6,2,2021,17.593333333333334,5.1866666666666665,0.8065555134520651,1.239840263096077
2021-06-12,2021,June,Q2,Summer,Male,New,Middle East,Saudi Arabia,Books & Media,Software,VPN Premium 1Y,164.41,1,0.0,164.41,91.1,73.31,44.59,5.11,Economy,9,PayPal,Delivered,6,2,2021,164.41,73.31,0.03108083449911806,32.174168297455964
2021-06-12,2021,June,Q2,Summer,Female,Regular,Middle East,Jordan,Beauty & Health,Supplements,Whey Protein 2kg,57.05,5,0.0,285.25,157.49,127.76,44.79,41.03,Express,10,Apple Pay,Delivered,6,2,2021,57.05,25.552,0.1438387379491674,6.952230075554472
2021-06-12,2021,June,Q2,Summer,Female,Regular,Europe,UK,Clothing,Women's Wear,Blouse Top,85.96,1,0.25,64.47,40.52,23.95,37.15,8.38,Economy,5,Credit Card,Delivered,6,2,2021,64.47,23.95,0.1299829378005274,7.693317422434367
2021-06-13,2021,June,Q2,Summer,Male,New,Europe,Italy,Clothing,Men's Wear,Classic T-Shirt,34.42,8,0.05,261.59,148.23,113.36,43.33,6.51,Economy,5,Apple Pay,Delivered,6,2,2021,32.69875,14.17,0.02488627241102489,40.18279569892473
2021-06-14,2021,June,Q2,Summer,Male,Regular,North America,Mexico,Clothing,Footwear,Converse Chuck Taylor,56.55,3,0.0,169.65,106.67,62.98,37.12,68.27,Overnight,10,Apple Pay,Delivered,6,2,2021,56.550000000000004,20.993333333333332,0.4024167403477748,2.484986084663835
2021-06-14,2021,June,Q2,Summer,Male,New,Asia,Singapore,Beauty & Health,Skincare,Hyaluronic Acid,42.26,1,0.2,33.81,24.17,9.64,28.51,2.56,Economy,17,Apple Pay,Delivered,6,2,2021,33.81,9.64,0.07571724341910677,13.20703125
2021-06-14,2021,June,Q2,Summer,Male,Regular,North America,USA,Books & Media,Books,Rich Dad Poor Dad,20.55,5,0.1,92.48,54.0,38.48,41.61,5.85,Standard,6,Credit Card,Cancelled,6,2,2021,18.496000000000002,7.696,0.0632569204152249,15.808547008547011
2021-06-15,2021,June,Q2,Summer,Male,Premium,Asia,Japan,Beauty & Health,Supplements,Whey Protein 2kg,20.18,1,0.0,20.18,13.1,7.08,35.08,3.64,Economy,25,PayPal,Delivered,6,2,2021,20.18,7.08,0.18037661050545095,5.543956043956044
2021-06-15,2021,June,Q2,Summer,Male,Regular,Asia,Singapore,Home & Kitchen,Appliances,Coffee Maker,159.09,2,0.4,190.91,152.83,38.08,19.95,3.4,Economy,21,PayPal,Processing,6,2,2021,95.455,19.04,0.017809439002671415,56.15
2021-06-15,2021,June,Q2,Summer,Male,Regular,North America,Mexico,Beauty & Health,Supplements,Omega-3 Fish Oil,41.64,4,0.0,166.56,94.9,71.66,43.02,20.83,Express,10,Bank Transfer,Delivered,6,2,2021,41.64,17.915,0.12506003842459174,7.996159385501681
2021-06-15,2021,June,Q2,Summer,Female,VIP,North America,Canada,Home & Kitchen,Kitchen Tools,Cutting Board Set,132.07,6,0.2,633.94,569.78,64.16,10.12,27.08,Express,4,Credit Card,Delivered,6,2,2021,105.65666666666668,10.693333333333333,0.04271697637000346,23.409896602658794
2021-06-15,2021,June,Q2,Summer,Female,Regular,North America,USA,Beauty & Health,Skincare,Sunscreen SPF50,80.2,2,0.05,152.38,91.24,61.14,40.12,39.94,Express,8,Apple Pay,Delivered,6,2,2021,76.19,30.57,0.2621078881743011,3.815222834251377
2021-06-16,2021,June,Q2,Summer,Female,Regular,North America,USA,Beauty & Health,Supplements,Whey Protein 2kg,56.19,7,0.05,373.66,230.81,142.85,38.23,19.45,Standard,8,Credit Card,Delivered,6,2,2021,53.38,20.407142857142855,0.05205266820103837,19.211311053984577
2021-06-16,2021,June,Q2,Summer,Female,Regular,North America,Canada,Books & Media,Software,Adobe Creative Cloud,246.41,5,0.05,1170.45,720.21,450.24,38.47,6.75,Standard,8,Apple Pay,Delivered,6,2,2021,234.09,90.048,0.0057670126874279125,173.4
2021-06-17,2021,June,Q2,Summer,Female,VIP,Europe,France,Beauty & Health,Skincare,Moisturizing Cream,65.69,1,0.3,45.98,43.79,2.19,4.76,2.54,Economy,12,Debit Card,Cancelled,6,2,2021,45.98,2.19,0.05524140930839496,18.102362204724407
2021-06-17,2021,June,Q2,Summer,Female,Regular,Europe,Spain,Electronics,Smartphones,iPhone 14,388.87,3,0.4,699.97,832.16,-132.19,-18.89,14.56,Standard,14,Cash on Delivery,Delivered,6,2,2021,233.32333333333335,-44.06333333333333,0.020800891466777147,48.074862637362635
2021-06-17,2021,June,Q2,Summer,Female,New,Europe,UK,Beauty & Health,Skincare,Sunscreen SPF50,12.67,2,0.5,12.67,17.7,-5.03,-39.7,17.11,Standard,14,PayPal,Delivered,6,2,2021,6.335,-2.515,1.3504340962904497,0.7405026300409118
2021-06-18,2021,June,Q2,Summer,Female,Regular,Middle East,Saudi Arabia,Beauty & Health,Supplements,Omega-3 Fish Oil,17.87,2,0.05,33.95,26.76,7.19,21.18,39.87,Express,16,Google Pay,Delivered,6,2,2021,16.975,3.595,1.1743740795287185,0.851517431652872
2021-06-18,2021,June,Q2,Summer,Male,Regular,North America,USA,Clothing,Footwear,Converse Chuck Taylor,174.78,3,0.3,367.04,341.4,25.64,6.99,85.99,Overnight,5,Credit Card,Delivered,6,2,2021,122.34666666666668,8.546666666666667,0.23427964254577155,4.2684033027096175
2021-06-19,2021,June,Q2,Summer,Female,Regular,Europe,Spain,Books & Media,Software,Microsoft Office 365,223.78,4,0.0,895.12,574.37,320.75,35.83,48.5,Express,12,Credit Card,Returned,6,2,2021,223.78,80.1875,0.054182679417284836,18.456082474226804
2021-06-19,2021,June,Q2,Summer,Male,Regular,Asia,China,Home & Kitchen,Kitchen Tools,Cutting Board Set,21.56,4,0.0,86.24,44.01,42.23,48.97,66.81,Overnight,17,Google Pay,Delivered,6,2,2021,21.56,10.5575,0.7746985157699444,1.2908247268372997
2021-06-19,2021,June,Q2,Summer,Female,Regular,Europe,UK,Books & Media,Software,Adobe Creative Cloud,199.85,1,0.2,159.88,128.44,31.44,19.66,49.25,Express,6,Cash on Delivery,Delivered,6,2,2021,159.88,31.44,0.30804353264948714,3.246294416243655
2021-06-19,2021,June,Q2,Summer,Female,Regular,Asia,India,Electronics,Laptops,ASUS ZenBook,1476.6,1,0.0,1476.6,1008.01,468.59,31.73,37.47,Express,13,Cash on Delivery,Delivered,6,2,2021,1476.6,468.59,0.025375863470134093,39.407526020816654
2021-06-20,2021,June,Q2,Summer,Female,Premium,Europe,Italy,Books & Media,Books,Rich Dad Poor Dad,20.97,1,0.5,10.48,15.28,-4.8,-45.8,24.77,Express,6,Credit Card,Delivered,6,2,2021,10.48,-4.8,2.3635496183206106,0.42309245054501415
2021-06-21,2021,June,Q2,Summer,Male,Regular,North America,Canada,Home & Kitchen,Appliances,Rice Cooker,234.69,5,0.4,704.07,702.3,1.77,0.25,94.86,Overnight,8,Debit Card,Delivered,6,2,2021,140.81400000000002,0.354,0.13473092164131406,7.422201138519925
2021-06-21,2021,June,Q2,Summer,Male,Regular,North America,Mexico,Books & Media,Software,Adobe Creative Cloud,47.06,4,0.2,150.59,123.11,27.48,18.25,59.95,Overnight,6,Cash on Delivery,Processing,6,2,2021,37.6475,6.87,0.3981008035062089,2.5119266055045872
